pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,releasedate
Kepler-664 b,Kepler-664,1,1,1,Transit,2016,2.52559332,0.00000367,-0.00000367,0,,,,,,,,,,,,,,5754.00,73.56,-86.08,0,1.02,0.26,-0.10,0,19h15m01.18s,288.7549029,+48d13m34.33s,48.2262030,1210.1200000,43.1000000,-40.2800000,15.6630000,0.2750000,-0.2750000,2016-05-10
Kepler-665 b,Kepler-665,1,1,1,Transit,2016,16.01310205,0.00004308,-0.00004308,0,,,,,,,,,,,,,,4913.00,93.83,-86.97,0,0.74,0.03,-0.04,0,19h48m06.14s,297.0255947,+48d28m42.84s,48.4785669,612.8380000,12.0660000,-11.6160000,15.6120000,0.1260000,-0.1260000,2016-05-10
Kepler-666 b,Kepler-666,1,1,1,Transit,2016,4.49876092,0.00001769,-0.00001769,0,,,,,,,,,,,,,,5887.00,164.92,-179.03,0,1.05,0.25,-0.12,0,19h53m49.65s,298.4568899,+48d47m29.73s,48.7915925,1508.7100000,59.3300000,-55.0700000,15.4220000,0.1030000,-0.1030000,2016-05-10
Kepler-667 b,Kepler-667,1,1,1,Transit,2016,41.43962808,0.00008183,-0.00008183,0,,,,,,,,,,,,,,5327.00,53.04,-70.39,0,0.87,0.07,-0.05,0,19h42m13.20s,295.5549918,+49d01m02.26s,49.0172956,2302.4500000,154.2700000,-136.4000000,15.3620000,0.1720000,-0.1720000,2016-05-10
Kepler-668 b,Kepler-668,1,1,1,Transit,2016,8.35390639,0.00001695,-0.00001695,0,,,,,,,,,,,,,,5352.00,60.59,-60.88,0,0.82,0.06,-0.05,0,19h01m59.83s,285.4992845,+49d16m38.18s,49.2772713,784.6180000,17.0680000,-16.3690000,15.3650000,0.1490000,-0.1490000,2016-05-10
Kepler-669 b,Kepler-669,1,1,1,Transit,2016,4.12554687,0.00000310,-0.00000310,0,,,,,,,,,,,,,,6038.00,97.84,-109.18,0,1.20,0.32,-0.13,0,19h27m44.68s,291.9361615,+49d15m14.21s,49.2539473,2063.4100000,147.4300000,-129.4000000,15.7420000,0.0260000,-0.0260000,2016-05-10
Kepler-67 b,Kepler-67,1,1,1,Transit,2013,15.72590000,0.00011000,-0.00011000,0,0.117100,0.001500,-0.001500,0,,,,,,,,,G9 V,5331.00,63.00,-63.00,0,0.78,0.03,-0.03,0,19h36m36.80s,294.1533505,+46d09m59.03s,46.1663976,1131.1900000,70.6300000,-62.9200000,16.1720000,0.1720000,-0.1720000,2014-05-14
Kepler-670 b,Kepler-670,1,1,1,Transit,2016,2.81650485,0.00000015,-0.00000015,0,,,,,,,,,,,,,,5709.00,89.42,-134.39,0,0.99,0.22,-0.09,0,19h48m03.71s,297.0154644,+49d13m31.08s,49.2252988,939.7440000,18.2500000,-17.5800000,15.1620000,0.0460000,-0.0460000,2016-05-10
Kepler-671 b,Kepler-671,1,1,1,Transit,2016,4.28095859,0.00000648,-0.00000648,0,,,,,,,,,,,,,,5624.00,74.83,-91.38,0,0.95,0.17,-0.07,0,19h37m03.78s,294.2657519,+49d18m50.74s,49.3140933,1168.2600000,43.8100000,-40.8000000,15.4910000,0.3320000,-0.3320000,2016-05-10
Kepler-672 b,Kepler-672,1,1,1,Transit,2016,38.37746230,0.00015550,-0.00015550,0,,,,,,,,,,,,,,5627.00,75.47,-79.72,0,0.92,0.11,-0.06,0,19h26m53.28s,291.7219993,+49d28m51.06s,49.4808492,1033.9300000,21.7950000,-21.7950000,15.5130000,0.2290000,-0.2290000,2016-05-10
Kepler-673 b,Kepler-673,1,1,1,Transit,2016,3.72873109,0.00000093,-0.00000093,0,,,,,,,,,,,,,,5355.00,60.40,-71.68,0,0.84,0.07,-0.05,0,19h23m08.58s,290.7857595,+50d03m14.60s,50.0540561,918.2100000,22.2540000,-21.2420000,15.5920000,0.1830000,-0.1830000,2016-05-10
Kepler-674 b,Kepler-674,1,1,1,Transit,2016,2.24338185,0.00000272,-0.00000272,0,,,,,,,,,,,,,,4192.00,40.95,-42.83,0,0.57,0.03,-0.02,0,19h00m42.28s,285.1761864,+50d08m58.88s,50.1496897,342.2540000,3.2930000,-3.2320000,15.5690000,0.0570000,-0.0570000,2016-05-10
Kepler-675 b,Kepler-675,1,1,1,Transit,2016,2.33743801,0.00000207,-0.00000207,0,,,,,,,,,,,,,,4945.00,69.87,-70.99,0,0.75,0.03,-0.04,0,19h35m20.03s,293.8334488,+50d13m49.25s,50.2303479,665.6800000,13.6185000,-13.6185000,15.6050000,0.0800000,-0.0800000,2016-05-10
Kepler-676 b,Kepler-676,1,1,1,Transit,2016,11.59822172,0.00001399,-0.00001399,0,,,,,,,,,,,,,,3701.00,39.31,-40.14,0,0.49,0.02,-0.03,0,19h44m53.29s,296.2220259,+50d17m14.51s,50.2873626,295.1960000,2.8065000,-2.8065000,17.1500000,0.2000000,-0.2000000,2016-05-10
Kepler-677 b,Kepler-677,1,1,1,Transit,2016,6.57531678,0.00000369,-0.00000369,0,,,,,,,,,,,,,,5723.00,68.82,-87.95,0,0.99,0.21,-0.08,0,19h20m23.53s,290.0980478,+50d19m17.66s,50.3215731,1954.0800000,109.2100000,-98.4500000,15.5040000,0.0570000,-0.0570000,2016-05-10
Kepler-678 b,Kepler-678,1,1,1,Transit,2016,7.27503724,0.00000427,-0.00000427,0,,,,,,,,,,,,,,5520.00,72.95,-108.11,0,0.91,0.12,-0.06,0,19h41m49.26s,295.4552577,+50d29m40.23s,50.4945093,1826.1500000,85.2500000,-78.1000000,15.1610000,0.1150000,-0.1150000,2016-05-10
Kepler-679 b,Kepler-679,1,1,1,Transit,2016,12.39358604,0.00003829,-0.00003829,0,,,,,,,,,,,,,,5403.00,97.13,-105.75,0,0.84,0.07,-0.06,0,19h44m05.12s,296.0213374,+50d34m04.09s,50.5678019,922.2440000,25.3970000,-24.0940000,15.7710000,0.1370000,-0.1370000,2016-05-10
Kepler-68 b,Kepler-68,1,2,4,Transit,2013,5.39875259,0.00000052,-0.00000052,0,0.061350,0.000430,-0.000430,0,0.090000,,,1,1275,17,-17,0,,5847.00,75.00,-75.00,0,1.26,0.01,-0.01,0,19h24m07.75s,291.0323102,+49d02m24.77s,49.0402129,144.1660000,0.4360000,-0.4340000,10.0770000,0.0040000,-0.0040000,2023-04-17
Kepler-68 c,Kepler-68,1,2,4,Transit,2013,9.60502700,0.00001300,-0.00001300,0,0.090080,0.000630,-0.000630,0,0.099000,,,1,1052,14,-14,0,,5847.00,75.00,-75.00,0,1.26,0.01,-0.01,0,19h24m07.75s,291.0323102,+49d02m24.77s,49.0402129,144.1660000,0.4360000,-0.4340000,10.0770000,0.0040000,-0.0040000,2023-04-17
Kepler-68 d,Kepler-68,1,2,4,Radial Velocity,2013,632.62000000,1.03000000,-1.03000000,0,1.469000,0.010000,-0.010000,0,0.102000,0.016000,-0.016000,0,,,,,,5847.00,75.00,-75.00,0,1.26,0.01,-0.01,0,19h24m07.75s,291.0323102,+49d02m24.77s,49.0402129,144.1660000,0.4360000,-0.4340000,10.0770000,0.0040000,-0.0040000,2023-04-17
Kepler-68 e,Kepler-68,1,2,4,Radial Velocity,2023,3455.00000000,348.00000000,-169.00000000,0,4.600000,0.320000,-0.160000,0,0.330000,0.110000,-0.110000,0,,,,,,5847.00,75.00,-75.00,0,1.26,0.01,-0.01,0,19h24m07.75s,291.0323102,+49d02m24.77s,49.0402129,144.1660000,0.4360000,-0.4340000,10.0770000,0.0040000,-0.0040000,2023-04-17
Kepler-680 b,Kepler-680,1,1,1,Transit,2016,3.68992629,0.00000943,-0.00000943,0,,,,,,,,,,,,,,5890.00,77.37,-99.20,0,1.11,0.38,-0.11,0,19h26m29.37s,291.6223810,+50d37m05.45s,50.6181793,1492.4800000,54.7900000,-51.1200000,15.3210000,0.2860000,-0.2860000,2016-05-10
Kepler-681 b,Kepler-681,1,1,1,Transit,2016,26.39435646,0.00006078,-0.00006078,0,,,,,,,,,,,,,,5021.00,63.80,-62.09,0,0.76,0.03,-0.04,0,19h17m35.94s,289.3997364,+51d15m00.87s,51.2502428,686.9230000,11.2270000,-10.8780000,15.5840000,0.1030000,-0.1030000,2016-05-10
Kepler-682 b,Kepler-682,1,1,1,Transit,2016,12.61190667,0.00000646,-0.00000646,0,,,,,,,,,,,,,,5559.00,84.63,-82.16,0,0.89,0.09,-0.06,0,19h16m26.93s,289.1122204,+51d44m14.49s,51.7373589,1979.2500000,104.8500000,-95.0000000,15.5560000,0.1490000,-0.1490000,2016-05-10
Kepler-683 b,Kepler-683,1,1,1,Transit,2016,2.53918318,0.00000511,-0.00000511,0,,,,,,,,,,,,,,5703.00,140.91,-149.37,0,0.95,0.16,-0.08,0,19h25m45.59s,291.4399598,+37d54m20.27s,37.9056293,1023.0700000,30.1905000,-30.1905000,15.0720000,0.0920000,-0.0920000,2016-05-10
Kepler-684 b,Kepler-684,1,1,1,Transit,2016,6.77030201,0.00000886,-0.00000886,0,,,,,,,,,,,,,,5493.00,123.67,-118.74,0,0.86,0.08,-0.07,0,19h23m28.92s,290.8704935,+38d16m24.95s,38.2735978,1731.2700000,89.3450000,-89.3450000,15.6950000,0.1260000,-0.1260000,2016-05-10
Kepler-685 b,Kepler-685,1,1,1,Transit,2016,1.62552220,0.00000015,-0.00000015,0,,,,,,,,,,,,,,5963.00,94.44,-126.15,0,1.16,0.34,-0.13,0,19h35m29.26s,293.8719143,+38d25m22.51s,38.4229184,938.7150000,30.9340000,-30.9340000,15.1860000,0.0570000,-0.0570000,2016-05-10
Kepler-686 b,Kepler-686,1,1,1,Transit,2016,1.59474546,0.00000011,-0.00000011,0,,,,,,,,,,,,,,5649.00,155.14,-112.79,0,0.92,0.15,-0.08,0,19h00m51.32s,285.2138190,+39d01m38.88s,39.0274660,1490.9400000,67.8100000,-62.2600000,16.0200000,0.1260000,-0.1260000,2016-05-10
Kepler-687 b,Kepler-687,1,1,1,Transit,2016,20.50586978,0.00002828,-0.00002828,0,,,,,,,,,,,,,,4841.00,93.00,-63.99,0,0.73,0.03,-0.04,0,19h17m15.71s,289.3154576,+39d09m11.85s,39.1532911,633.6600000,11.6760000,-11.2670000,15.6950000,0.3430000,-0.3430000,2016-05-10
Kepler-688 b,Kepler-688,1,1,1,Transit,2016,3.89593684,0.00000080,-0.00000080,0,,,,,,,,,,,,,,5715.00,152.52,-199.21,0,0.96,0.17,-0.09,0,19h38m37.26s,294.6552312,+39d18m30.04s,39.3083446,1357.7500000,61.6200000,-56.5800000,15.8050000,0.1150000,-0.1150000,2016-05-10
Kepler-689 b,Kepler-689,1,1,1,Transit,2016,22.36656079,0.00009811,-0.00009811,0,,,,,,,,,,,,,,5518.00,122.70,-162.69,0,0.88,0.10,-0.07,0,19h38m50.55s,294.7106347,+39d31m18.11s,39.5216975,1131.7300000,50.5600000,-46.4700000,15.9380000,0.1370000,-0.1370000,2016-05-10
Kepler-69 b,Kepler-69,1,1,2,Transit,2013,13.72234100,0.00003500,-0.00003600,0,0.094000,0.023000,-0.016000,0,0.160000,0.170000,-0.001000,0,779,50,-51,0,G4 V,5638.00,168.00,-168.00,0,0.93,0.18,-0.12,0,19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,730.6250000,7.6555000,-7.6555000,13.8660000,0.0920000,-0.0920000,2014-05-14
Kepler-69 c,Kepler-69,1,1,2,Transit,2013,242.46130000,0.00590000,-0.00640000,0,0.640000,0.150000,-0.110000,0,0.140000,0.180000,-0.100000,0,299,19,-20,0,G4 V,5638.00,168.00,-168.00,0,0.93,0.18,-0.12,0,19h33m02.62s,293.2609013,+44d52m07.92s,44.8688656,730.6250000,7.6555000,-7.6555000,13.8660000,0.0920000,-0.0920000,2014-05-14
Kepler-690 b,Kepler-690,1,1,1,Transit,2016,7.74809437,0.00000763,-0.00000763,0,,,,,,,,,,,,,,5913.00,87.61,-115.89,0,1.16,0.36,-0.14,0,19h37m57.58s,294.4899225,+39d46m17.31s,39.7714758,1665.3100000,116.0400000,-102.0700000,15.7010000,0.0810000,-0.0810000,2016-05-10
Kepler-691 b,Kepler-691,1,1,1,Transit,2016,8.11437900,0.00001125,-0.00001125,0,,,,,,,,,,,,,,3715.00,37.37,-36.77,0,0.50,0.02,-0.02,0,19h15m14.82s,288.8117314,+40d01m59.63s,40.0332311,279.1150000,3.4340000,-3.3530000,16.6000000,0.2000000,-0.2000000,2016-05-10
Kepler-692 b,Kepler-692,1,1,1,Transit,2016,21.81293494,0.00007140,-0.00007140,0,,,,,,,,,,,,,,5440.00,157.76,-162.00,0,0.86,0.10,-0.06,0,19h39m06.43s,294.7768068,+40d09m13.33s,40.1537027,991.3360000,34.3540000,-32.1630000,15.6760000,0.1260000,-0.1260000,2016-05-10
Kepler-693 b,Kepler-693,1,2,1,Transit,2016,15.37563332,0.00001072,-0.00001072,0,,,,,,,,,,,,,,4881.00,78.78,-77.41,0,0.72,0.04,-0.04,0,18h53m00.85s,283.2535270,+40d21m29.58s,40.3582155,1151.5100000,57.1300000,-52.0600000,16.7286000,0.0459000,-0.0459000,2016-05-10
Kepler-694 b,Kepler-694,1,1,1,Transit,2016,6.36584161,0.00000810,-0.00000810,0,,,,,,,,,,,,,,5700.00,110.52,-116.69,0,0.95,0.14,-0.07,0,19h24m35.89s,291.1495269,+40d25m13.64s,40.4204569,1023.0600000,30.3600000,-28.6800000,15.2840000,0.1490000,-0.1490000,2016-05-10
Kepler-695 b,Kepler-695,1,1,1,Transit,2016,3.04033042,0.00000030,-0.00000030,0,,,,,,,,,,,,,,5181.00,199.46,-197.86,0,0.80,0.06,-0.05,0,19h57m15.86s,299.3160934,+40d49m20.57s,40.8223815,842.9470000,21.5290000,-20.5010000,15.2620000,0.2750000,-0.2750000,2016-05-10
Kepler-696 b,Kepler-696,1,1,1,Transit,2016,4.19042557,0.00000160,-0.00000160,0,,,,,,,,,,,,,,5903.00,106.82,-160.15,0,1.08,0.29,-0.12,0,19h33m59.18s,293.4965906,+41d08m15.23s,41.1375635,1416.4400000,55.6350000,-55.6350000,15.3080000,0.1260000,-0.1260000,2016-05-10
Kepler-697 b,Kepler-697,1,1,1,Transit,2016,3.70987065,0.00000305,-0.00000305,0,,,,,,,,,,,,,,5513.00,113.01,-134.25,0,0.88,0.12,-0.07,0,18h55m27.45s,283.8643937,+41d20m46.99s,41.3463859,1277.3300000,49.5500000,-46.0300000,15.8880000,0.1260000,-0.1260000,2016-05-10
Kepler-698 b,Kepler-698,1,1,1,Transit,2016,16.32976218,0.00003512,-0.00003512,0,,,,,,,,,,,,,,5612.00,128.36,-116.05,0,0.91,0.11,-0.07,0,19h14m02.40s,288.5099994,+41d18m06.29s,41.3017465,1995.5700000,107.0000000,-96.8400000,15.7160000,0.2170000,-0.2170000,2016-05-10
Kepler-7 b,Kepler-7,1,1,1,Transit,2009,4.88548920,0.00000090,-0.00000090,0,0.060670,0.000590,-0.000590,0,,,,,1630,10,-10,0,,5933.00,44.00,-44.00,0,1.97,0.01,-0.01,0,19h14m19.56s,288.5814928,+41d05m23.04s,41.0897335,922.5620000,20.6050000,-19.7390000,13.0080000,0.1030000,-0.1030000,2015-10-15
Kepler-700 b,Kepler-700,1,1,1,Transit,2016,80.87206390,0.00017270,-0.00017270,0,,,,,,,,,,,,,,5692.00,77.65,-115.63,0,0.96,0.15,-0.07,0,19h08m37.01s,287.1542240,+41d33m56.80s,41.5657775,1491.7600000,60.5100000,-56.0500000,15.2020000,0.2060000,-0.2060000,2016-05-10
Kepler-701 b,Kepler-701,1,1,1,Transit,2016,10.35533177,0.00002064,-0.00002064,0,,,,,,,,,,,,,,5343.00,73.58,-88.55,0,0.84,0.07,-0.05,0,19h15m58.60s,288.9941800,+41d37m59.93s,41.6333125,774.1520000,13.3790000,-12.9410000,15.0560000,0.2520000,-0.2520000,2016-05-10
Kepler-702 b,Kepler-702,1,1,1,Transit,2016,10.52629406,0.00000190,-0.00000190,0,,,,,,,,,,,,,,5419.00,122.25,-143.80,0,0.86,0.08,-0.05,0,19h35m30.74s,293.8781041,+41d39m42.21s,41.6617245,992.0710000,29.1865000,-29.1865000,15.4370000,0.1030000,-0.1030000,2016-05-10
Kepler-703 b,Kepler-703,1,1,1,Transit,2016,4.58352176,0.00000173,-0.00000173,0,,,,,,,,,,,,,,6185.00,197.61,-248.39,0,1.27,0.57,-0.21,0,19h56m44.85s,299.1868586,+41d44m33.72s,41.7426990,1156.8300000,48.8900000,-45.1400000,15.5990000,0.1830000,-0.1830000,2016-05-10
Kepler-704 b,Kepler-704,1,1,1,Transit,2016,3.76182115,0.00001161,-0.00001161,0,,,,,,,,,,,,,,5616.00,77.94,-102.76,0,0.96,0.22,-0.08,0,18h53m15.93s,283.3163671,+41d50m13.54s,41.8370942,1228.8300000,45.6800000,-42.5700000,15.4540000,0.0460000,-0.0460000,2016-05-10
Kepler-705 b,Kepler-705,1,1,1,Transit,2016,56.05605380,0.00024860,-0.00024860,0,,,,,,,,,,,,,,3722.00,29.96,-32.88,0,0.51,0.01,-0.02,0,19h18m02.05s,289.5085612,+41d48m43.28s,41.8120234,276.8810000,3.8580000,-3.7550000,16.3310000,1.1330000,-1.1330000,2016-05-10
Kepler-707 b,Kepler-707,1,1,1,Transit,2016,2.23749275,0.00000468,-0.00000468,0,,,,,,,,,,,,,,5099.00,81.84,-69.76,0,0.76,0.04,-0.06,0,19h20m01.82s,290.0075640,+42d06m59.29s,42.1164698,591.7760000,7.0520000,-6.8920000,15.0220000,0.1950000,-0.1950000,2016-05-10
Kepler-708 b,Kepler-708,1,1,1,Transit,2016,3.16789194,0.00000384,-0.00000384,0,,,,,,,,,,,,,,5692.00,138.46,-151.78,0,0.96,0.21,-0.09,0,19h35m15.95s,293.8164588,+42d12m45.06s,42.2125159,1394.2200000,58.4350000,-58.4350000,15.6100000,0.2860000,-0.2860000,2016-05-10
Kepler-709 b,Kepler-709,1,1,1,Transit,2016,16.08524954,0.00002644,-0.00002644,0,,,,,,,,,,,,,,5071.00,83.59,-83.42,0,0.77,0.04,-0.05,0,19h28m25.27s,292.1052720,+42d22m49.11s,42.3803077,664.8430000,11.7390000,-11.7390000,15.2610000,0.1260000,-0.1260000,2016-05-10
Kepler-710 b,Kepler-710,1,1,1,Transit,2016,4.34728553,0.00000834,-0.00000834,0,,,,,,,,,,,,,,5611.00,156.89,-127.02,0,0.91,0.12,-0.07,0,19h27m51.39s,291.9641255,+42d41m46.07s,42.6961308,1448.3400000,43.6100000,-43.6100000,15.0710000,0.0800000,-0.0800000,2016-05-10
Kepler-711 b,Kepler-711,1,1,1,Transit,2016,23.58914398,0.00006647,-0.00006647,0,,,,,,,,,,,,,,5222.00,236.98,-219.60,0,0.80,0.08,-0.06,0,19h49m50.41s,297.4600468,+42d50m23.34s,42.8398172,624.5750000,11.3270000,-10.9370000,15.6350000,0.2060000,-0.2060000,2016-05-10
Kepler-712 b,Kepler-712,1,1,2,Transit,2016,21.02247699,0.00004431,-0.00004431,0,,,,,,,,,,,,,,5148.00,83.48,-78.09,0,0.78,0.02,-0.02,0,19h39m38.32s,294.9096739,+42d56m06.72s,42.9351987,872.4930000,32.5410000,-32.5410000,16.1610000,0.1720000,-0.1720000,2016-05-10
Kepler-712 c,Kepler-712,1,1,2,Transit,2016,226.89047000,0.00109600,-0.00109600,0,,,,,,,,,,,,,,5148.00,83.48,-78.09,0,0.78,0.02,-0.02,0,19h39m38.32s,294.9096739,+42d56m06.72s,42.9351987,872.4930000,32.5410000,-32.5410000,16.1610000,0.1720000,-0.1720000,2016-05-10
Kepler-713 b,Kepler-713,1,1,1,Transit,2016,7.41114100,0.00001344,-0.00001344,0,,,,,,,,,,,,,,5785.00,265.49,-233.97,0,0.99,0.20,-0.12,0,19h42m36.33s,295.6513819,+43d01m47.20s,43.0297781,1089.8700000,32.8100000,-30.9800000,15.1710000,0.1030000,-0.1030000,2016-05-10
Kepler-714 b,Kepler-714,1,1,1,Transit,2016,8.09888799,0.00000219,-0.00000219,0,,,,,,,,,,,,,,5995.00,106.70,-117.06,0,1.12,0.29,-0.12,0,18h50m47.87s,282.6994685,+43d16m21.88s,43.2727437,2083.3700000,98.4400000,-90.1100000,15.4300000,0.0580000,-0.0580000,2016-05-10
Kepler-715 b,Kepler-715,1,1,1,Transit,2016,10.00652995,0.00001932,-0.00001932,0,,,,,,,,,,,,,,5871.00,99.55,-97.10,0,1.04,0.23,-0.10,0,18h54m31.39s,283.6307971,+43d22m45.71s,43.3793638,1327.4400000,48.9600000,-45.6600000,15.2040000,0.1370000,-0.1370000,2016-05-10
Kepler-716 b,Kepler-716,1,1,2,Transit,2016,10.37168453,0.00001449,-0.00001449,0,,,,,,,,,,,,,,5099.00,52.72,-72.75,0,0.78,0.04,-0.04,0,19h21m34.36s,290.3931809,+43d21m49.89s,43.3638577,635.0090000,8.8950010,-8.6570000,15.3140000,0.2750000,-0.2750000,2016-05-10
Kepler-716 c,Kepler-716,1,1,2,Transit,2020,3.96999000,,,0,,,,,,,,,,,,,,5012.00,122.00,-122.00,0,0.74,,,0,19h21m34.36s,290.3931809,+43d21m49.89s,43.3638577,635.0090000,8.8950010,-8.6570000,15.3140000,0.2750000,-0.2750000,2020-09-03
Kepler-717 b,Kepler-717,1,1,1,Transit,2016,4.40840023,0.00001493,-0.00001493,0,,,,,,,,,,,,,,5485.00,120.85,-81.84,0,0.85,0.09,-0.06,0,19h31m51.72s,292.9655071,+43d20m46.84s,43.3463450,2805.4800000,310.6350000,-310.6350000,15.7560000,0.2180000,-0.2180000,2016-05-10
Kepler-718 b,Kepler-718,1,1,1,Transit,2016,2.05234990,0.00000015,-0.00000015,0,,,,,,,,,,,,,,6191.00,307.31,-307.12,0,1.30,0.55,-0.24,0,19h58m14.85s,299.5618676,+43d30m12.66s,43.5035173,1302.3300000,48.4600000,-45.1600000,15.3990000,0.0920000,-0.0920000,2016-05-10
Kepler-719 b,Kepler-719,1,1,1,Transit,2016,5.00731778,0.00000125,-0.00000125,0,,,,,,,,,,,,,,5777.00,199.43,-220.79,0,0.98,0.21,-0.10,0,19h42m08.66s,295.5360628,+43d53m03.88s,43.8844116,2497.5100000,269.1000000,-222.4200000,16.1280000,0.1030000,-0.1030000,2016-05-10
Kepler-720 b,Kepler-720,1,1,1,Transit,2016,4.70832654,0.00000073,-0.00000073,0,,,,,,,,,,,,,,5618.00,328.49,-250.53,0,0.92,0.18,-0.09,0,19h54m32.56s,298.6356478,+44d10m15.38s,44.1709388,1065.3700000,37.6300000,-35.1800000,15.4620000,0.0690000,-0.0690000,2016-05-10
Kepler-721 b,Kepler-721,1,1,1,Transit,2016,5.39202539,0.00000677,-0.00000677,0,,,,,,,,,,,,,,5075.00,53.60,-56.09,0,0.78,0.04,-0.04,0,18h57m43.32s,284.4305132,+44d28m49.36s,44.4803776,926.5980000,35.0760000,-32.6500000,15.9630000,0.1030000,-0.1030000,2016-05-10
Kepler-722 b,Kepler-722,1,1,2,Transit,2016,4.09357325,0.00000810,-0.00000810,0,,,,,,,,,,,,,,5863.00,103.52,-131.89,0,1.05,0.28,-0.11,0,19h21m03.19s,290.2632874,+44d33m23.06s,44.5564051,1239.5000000,47.3700000,-44.0700000,15.4890000,0.1600000,-0.1600000,2016-05-10
Kepler-722 c,Kepler-722,1,1,2,Transit,2016,105.14474900,0.00167500,-0.00167500,0,,,,,,,,,,,,,,5863.00,103.52,-131.89,0,1.05,0.28,-0.11,0,19h21m03.19s,290.2632874,+44d33m23.06s,44.5564051,1239.5000000,47.3700000,-44.0700000,15.4890000,0.1600000,-0.1600000,2016-05-10
Kepler-723 b,Kepler-723,1,1,1,Transit,2016,4.08227507,0.00000023,-0.00000023,0,,,,,,,,,,,,,,5539.00,75.49,-85.21,0,0.89,0.12,-0.06,0,18h59m19.31s,284.8304434,+44d39m29.14s,44.6580932,1071.8000000,,,15.4520000,0.0580000,-0.0580000,2016-05-10
Kepler-724 b,Kepler-724,1,1,1,Transit,2016,3.31494634,0.00000172,-0.00000172,0,,,,,,,,,,,,,,5437.00,176.17,-122.72,0,0.86,0.10,-0.06,0,19h33m49.16s,293.4548441,+44d47m34.02s,44.7927823,853.1190000,20.1720000,-20.1720000,15.2840000,0.1030000,-0.1030000,2016-05-10
Kepler-725 b,Kepler-725,1,1,1,Transit,2016,39.64317811,0.00001110,-0.00001110,0,,,,,,,,,,,,,,5363.00,59.19,-62.84,0,0.84,0.07,-0.05,0,18h55m54.60s,283.9774949,+44d48m41.62s,44.8115613,758.4690000,13.8770000,-13.3960000,15.1450000,0.0800000,-0.0800000,2016-05-10
Kepler-726 b,Kepler-726,1,1,1,Transit,2016,21.80451088,0.00004512,-0.00004512,0,,,,,,,,,,,,,,5452.00,122.89,-94.31,0,0.85,0.08,-0.07,0,19h26m52.15s,291.7172776,+44d53m14.45s,44.8873466,762.0810000,14.2520000,-13.7480000,15.3620000,0.0920000,-0.0920000,2016-05-10
Kepler-727 b,Kepler-727,1,1,1,Transit,2016,5.15448442,0.00000858,-0.00000858,0,,,,,,,,,,,,,,5441.00,107.87,-157.44,0,0.86,0.10,-0.06,0,19h39m23.26s,294.8469333,+45d02m03.90s,45.0344155,831.8420000,20.0730000,-20.0730000,15.4530000,0.0690000,-0.0690000,2016-05-10
Kepler-728 b,Kepler-728,1,1,1,Transit,2016,5.74347727,0.00000717,-0.00000717,0,,,,,,,,,,,,,,5660.00,133.10,-108.40,0,0.93,0.12,-0.07,0,19h24m22.17s,291.0923621,+45d06m55.83s,45.1155087,1765.2300000,92.8800000,-84.2000000,15.5850000,0.1150000,-0.1150000,2016-05-10
Kepler-729 b,Kepler-729,1,1,1,Transit,2016,3.16635371,0.00000242,-0.00000242,0,,,,,,,,,,,,,,5633.00,71.02,-56.34,0,0.91,0.11,-0.06,0,19h05m26.41s,286.3600604,+45d24m51.36s,45.4142664,1921.1500000,108.9400000,-98.0700000,15.5670000,0.1600000,-0.1600000,2016-05-10
Kepler-730 b,Kepler-730,1,1,2,Transit,2016,6.49168281,,,0,0.069400,0.001600,-0.001200,0,,,,,1219,21,-22,0,,5620.00,55.00,-59.00,0,1.41,0.05,-0.05,0,19h02m13.15s,285.5547895,+45d34m43.83s,45.5788420,1935.0400000,122.2100000,-108.7900000,15.7820000,0.0690000,-0.0690000,2019-01-17
Kepler-730 c,Kepler-730,1,1,2,Transit,2018,2.85188338,,,0,0.039970,0.000890,-0.000690,0,,,,,1607,27,-29,0,,5620.00,55.00,-59.00,0,1.41,0.05,-0.05,0,19h02m13.15s,285.5547895,+45d34m43.83s,45.5788420,1935.0400000,122.2100000,-108.7900000,15.7820000,0.0690000,-0.0690000,2019-01-17
Kepler-731 b,Kepler-731,1,1,1,Transit,2016,3.85560355,0.00000029,-0.00000029,0,,,,,,,,,,,,,,5849.00,200.38,-139.51,0,1.06,0.24,-0.12,0,19h45m34.37s,296.3931945,+45d34m06.72s,45.5685330,1257.1600000,50.5200000,-46.8200000,15.3860000,0.1720000,-0.1720000,2016-05-10
